FID	IID	SampleType	Assigned_Merged_Cluster	Assignment_Confidence	PC1	PC2	Prob_Merge_Cluster_0	Prob_Merge_Cluster_1	Prob_Merge_Cluster_2	Prob_Merge_Cluster_3	Prob_Merge_Cluster_4
NAG18398	NAG18398	Control	0	0.999997561779686	-0.0095371	-0.00760638	0.999997561779686	4.6944847474707574e-29	9.96430638838149e-15	4.947693205601374e-09	2.433272609389657e-06
NAG18406	NAG18406	Control	0	0.9999785332233242	-0.0199206	-0.0065449	0.9999785332233242	6.050730618259547e-37	1.5548040779679016e-06	2.1304270409484786e-11	1.991195129354063e-05
NAG18428	NAG18428	Control	0	0.9999949070673321	-0.0169699	-0.0133756	0.9999949070673321	1.1856020145792363e-34	2.3024033895138865e-08	7.193141438332545e-11	5.069836701987457e-06
NAG18433	NAG18433	Control	0	0.9999940297229208	-0.0161198	-0.00892432	0.9999940297229208	4.089572522687558e-34	3.256289679484064e-09	1.339874283585095e-10	5.9668868037875264e-06
NAG18438	NAG18438	Control	0	0.999994577417897	-0.0147681	-0.00569943	0.999994577417897	4.6370031759111216e-33	2.1242945197584594e-10	2.7793688228198553e-10	5.422091739557962e-06
NAG18447	NAG18447	Control	0	0.999997626890793	-0.00826517	-0.00323182	0.999997626890793	2.6502885693598482e-28	3.6661509979665845e-16	8.774075154147892e-09	2.3643351289481533e-06
NAG18452	NAG18452	Control	0	0.9999919612143864	-0.0179407	-0.00816191	0.9999919612143864	1.7141143699783665e-35	6.482800815430668e-08	5.069100181735122e-11	7.973906915717534e-06
NAG18481	NAG18481	Control	0	0.9999957720043153	-0.0153	-0.00940422	0.9999957720043153	2.1399858137685076e-33	8.296443824001409e-10	2.0840084163844887e-10	4.226957636006782e-06
NAG18376	NAG18376	Control	0	0.9999965484333388	-0.00250237	0.00582186	0.9999965484333388	2.2503657643866814e-24	2.803688404746824e-22	1.974410456500785e-07	3.254125614623424e-06
NAG18485	NAG18485	Control	0	0.9999962961567749	-0.0125237	-0.00552162	0.9999962961567749	2.264688033968705e-31	3.028772172544078e-12	9.54994753770377e-10	3.702885204833959e-06
NAG18500	NAG18500	Control	0	0.9999953698088535	-0.0163556	-0.0125415	0.9999953698088535	2.811079881290874e-34	7.35984226060292e-09	1.1082812604816021e-10	4.622720473149405e-06
NAG18501	NAG18501	Control	0	0.9999978276229667	-0.00892316	-0.00921786	0.9999978276229667	1.5946171425163372e-28	3.171096357306202e-15	7.138335760308863e-09	2.165238697318687e-06
NAG18502	NAG18502	Control	0	0.9999975715456119	-0.00637501	-0.000765505	0.9999975715456119	5.7955803307447425e-27	4.547520747983986e-18	2.3748178057603292e-08	2.4047062072444298e-06
NAG18509	NAG18509	Control	0	0.9999947359038257	-0.0167636	-0.0115418	0.9999947359038257	1.4210300730608982e-34	1.2512524093258767e-08	8.982078958211843e-11	5.251493829891691e-06
NAG18510	NAG18510	Control	0	0.9999972919245032	-0.0122841	-0.0105799	0.9999972919245032	4.117076842637638e-31	3.2743524912575175e-12	1.0586003782970449e-09	2.7070136223881517e-06
NAG18511	NAG18511	Control	0	0.9999939886010355	-0.0158858	-0.00800932	0.9999939886010355	7.058101900431333e-34	2.0196954771798986e-09	1.5109654434533493e-10	6.009228170235994e-06
NAG18519	NAG18519	Control	0	0.9999118870522278	0.00437911	-0.00563178	0.9999118870522278	3.0660565221943364e-18	5.631830955226684e-29	6.635705629819637e-05	2.1755891477669697e-05
NAG18520	NAG18520	Control	0	0.999994066113491	-0.0154616	-0.00510061	0.999994066113491	1.4434354346478086e-33	6.949892650882759e-10	1.9638931118336444e-10	5.9329951282416e-06
NAG18523	NAG18523	Control	0	0.9999977784648276	-0.00599898	-0.00379022	0.9999977784648276	1.354973417261216e-26	2.7145738622618924e-18	3.205971237970328e-08	2.1894754589417275e-06
NAG18499	NAG18499	Control	0	0.9999949318078771	-0.0144088	-0.00472522	0.9999949318078771	7.551017271005127e-33	9.912779525672642e-11	3.5662709014809413e-10	5.067736365581165e-06
NAG18195	NAG18195	Control	0	0.9999966123661744	-0.0132526	-0.00807739	0.9999966123661744	7.086931432870605e-32	1.5858857886097502e-11	6.070779064063158e-10	3.3870108871309815e-06
NAG18368	NAG18368	Control	0	0.9999953458783695	-0.00107672	0.00517997	0.9999953458783695	3.0744681726376324e-23	1.0655225720951752e-23	5.250353691730743e-07	4.129086263187626e-06
NAG18361	NAG18361	Control	0	0.999996839351762	-0.0123043	-0.006443	0.999996839351762	3.3157802898866885e-31	2.081486705532034e-12	1.0266784595609356e-09	3.159619477638814e-06
NAG18199	NAG18199	Control	0	0.9999976307626367	-0.0118791	-0.0120476	0.9999976307626367	9.332591227145297e-31	1.792259894739933e-12	1.3991533799040587e-09	2.3678364171948746e-06
NAG18200	NAG18200	Control	0	0.9999977719942077	-0.00838605	-0.0064974	0.9999977719942077	2.7771275093368215e-28	7.100838511975066e-16	8.946368066935127e-09	2.2190594228337536e-06
NAG18210	NAG18210	Control	0	0.9996895286044023	-0.0228453	-0.0177829	0.9996895286044023	5.058369018660749e-39	0.00029496384868289553	2.3831924020218227e-12	1.55075445307535e-05
NAG18220	NAG18220	Control	0	0.9999956198702267	-0.0145961	-0.00720311	0.9999956198702267	6.920691963024243e-33	1.7049681004771608e-10	2.937896728818374e-10	4.379665483381651e-06
NAG18223	NAG18223	Control	0	0.999996709738488	-0.0110377	-0.00313053	0.999996709738488	2.8074556153148843e-30	1.1904224706145317e-13	2.043930616369177e-09	3.28821746098249e-06
NAG18224	NAG18224	Control	0	0.9999971874528386	-0.00310027	-0.00846984	0.9999971874528386	4.329228033557635e-24	7.16099841185629e-21	2.7509748182880627e-07	2.537449679840269e-06
NAG18229	NAG18229	Control	0	0.9999968994548466	-0.0141234	-0.0127359	0.9999968994548466	1.732532108580891e-32	1.367913538461705e-10	3.781633094298083e-10	3.100030200749941e-06
NAG18239	NAG18239	Control	0	0.9999943836565592	-0.0148719	-0.00425519	0.9999943836565592	3.905338912231528e-33	2.2756876436170613e-10	2.7191173281632437e-10	5.615843961195258e-06
NAG18241	NAG18241	Control	0	0.9999975424404075	-0.00438607	-0.00448021	0.9999975424404075	2.9713370503470813e-25	7.820670069880217e-20	9.168713543449658e-08	2.36587245646036e-06
NAG18365	NAG18365	Control	0	0.999987351263227	0.00140316	-0.00274721	0.999987351263227	7.206369469181601e-21	6.683183585740568e-26	5.121567058925438e-06	7.5271697124713755e-06
NAG18245	NAG18245	Control	0	0.9999975759398858	-0.00875357	-0.00687381	0.9999975759398858	1.5926037985138062e-28	1.6975951579136734e-15	7.489261459194392e-09	2.4165708506643714e-06
NAG18287	NAG18287	Control	0	0.9999971373169428	-0.0115424	-0.00905094	0.9999971373169428	1.2842763246372764e-30	6.917557203686021e-13	1.654652604010153e-09	2.8610277148851204e-06
NAG18292	NAG18292	Control	0	0.9999949480922665	-0.0145388	-0.00629122	0.9999949480922665	8.193413113491177e-33	1.481668891539127e-10	3.137136097065392e-10	5.0514458554885115e-06
NAG18295	NAG18295	Control	0	0.999933937273243	0.00447613	0.0049044	0.999933937273243	9.708355677833743e-19	1.2956141778968712e-29	3.938969614963096e-05	2.667303060491056e-05
NAG18303	NAG18303	Control	0	0.9999971831001343	-0.0103636	-0.00445625	0.9999971831001343	8.40191853241876e-30	3.745706830981669e-14	3.054882568970226e-09	2.81384494344232e-06
NAG18305	NAG18305	Control	0	0.999997379572116	-0.0111606	-0.00830905	0.999997379572116	2.3945178495281297e-30	2.8540830850472706e-13	2.0156045911459044e-09	2.618411995423012e-06
NAG18307	NAG18307	Control	0	0.9999963463042401	-0.0142234	-0.00923433	0.9999963463042401	1.257142062931004e-32	1.1133673568916701e-10	3.688784216735172e-10	3.6532155461732016e-06
NAG18326	NAG18326	Control	0	0.9999967376071321	-0.0135342	-0.0103224	0.9999967376071321	3.930812780379995e-32	3.4963817364292294e-11	5.391828998128102e-10	3.2618187202989653e-06
NAG18342	NAG18342	Control	0	0.9999976535459272	-0.0115943	-0.0113763	0.9999976535459272	1.5137293178387827e-30	9.554428750175573e-13	1.6121561583453658e-09	2.3448409576011658e-06
NAG18355	NAG18355	Control	0	0.9999972143643701	-0.0115952	-0.00631126	0.9999972143643701	1.1995852945525645e-30	5.125312794901744e-13	1.5138668398554513e-09	2.7841212505445405e-06
NAG18271	NAG18271	Control	0	0.9999976277456736	-0.00693076	-0.0019591	0.9999976277456736	2.1884786632783394e-27	1.763343166160332e-17	1.805421234017623e-08	2.3542001146259574e-06
NAG17709	NAG17709	Control	0	0.9999554277070313	0.00358913	-0.00250719	0.9999554277070313	4.562878413086052e-19	2.881197523941529e-28	2.8842118440546893e-05	1.5730174524887296e-05
NAG17708	NAG17708	Control	0	0.9999858265606083	-0.0200365	-0.0105809	0.9999858265606083	5.393618917387252e-37	2.4795613783618163e-06	1.5288247803896382e-11	1.1693862724047086e-05
NAG17704	NAG17704	Control	0	0.9999964342908968	-0.0139779	-0.00861474	0.9999964342908968	1.8182604489758925e-32	6.191502628786594e-11	4.0841575559505066e-10	3.565238771861911e-06
NAG17121	NAG17121	Control	0	0.9999977461317933	-0.010338	-0.0104463	0.9999977461317933	1.5618140831464126e-29	7.263447406927218e-14	3.298545977994293e-09	2.250569589652045e-06
NAG17150	NAG17150	Control	0	0.9999975497629533	-0.012403	-0.0110191	0.9999975497629533	3.787281740405176e-31	4.365217999554435e-12	1.018339611331273e-09	2.4492143421851287e-06
NAG17151	NAG17151	Control	0	0.9999974207933242	-0.0089789	-0.00150328	0.9999974207933242	7.165269902375522e-29	1.3466574283410458e-15	5.6990684965896714e-09	2.5735076042900466e-06
NAG17158	NAG17158	Control	0	0.9999972448923498	-0.0127159	-0.0106618	0.9999972448923498	2.1480860977908376e-31	7.283674374373254e-12	8.431431090142165e-10	2.754257221768638e-06
NAG17162	NAG17162	Control	0	0.9999963353551602	-0.0147238	-0.0117256	0.9999963353551602	5.36741235344554e-33	3.714138784537362e-10	2.7837624964968877e-10	3.66399505315084e-06
NAG17169	NAG17169	Control	0	0.9999793329354473	-0.0204251	-0.00861519	0.9999793329354473	2.645183382637074e-37	4.152097733136419e-06	1.4429484039121483e-11	1.6514952389107927e-05
NAG17177	NAG17177	Control	0	0.9999980710007177	-0.00772142	-0.0108252	0.9999980710007177	1.3114706025749773e-27	3.129147265349351e-16	1.5931408425551182e-08	1.913067873336662e-06
NAG17186	NAG17186	Control	0	0.999997856779168	-0.00547363	-0.00865497	0.999997856779168	6.169319712603687e-26	1.6142912373555182e-18	5.7050897023006404e-08	2.086169934584815e-06
NAG17194	NAG17194	Control	0	0.9999976648197908	-0.0107923	-0.00904037	0.9999976648197908	4.5942095752786716e-30	1.4237619454861054e-13	2.5828789210733134e-09	2.3325971902280387e-06
NAG17113	NAG17113	Control	0	0.9999977747745191	-0.00899347	-0.00787636	0.9999977747745191	1.3280087859608523e-28	3.202558072903282e-15	6.812494574680364e-09	2.218412980889922e-06
NAG17195	NAG17195	Control	0	0.9999968626532403	-0.0125065	-0.00751892	0.9999968626532403	2.272031488886583e-31	3.5302567961608695e-12	9.68555627597044e-10	3.136374676523981e-06
NAG17208	NAG17208	Control	0	0.9999976803978503	-0.0111601	-0.0102505	0.9999976803978503	3.004599677710167e-30	3.4995462317512767e-13	2.0840681315019246e-09	2.317517734691973e-06
NAG17210	NAG17210	Control	0	0.9999917770271498	-0.0187036	-0.013406	0.9999917770271498	4.582758239556688e-36	3.9579971891520546e-07	2.9704523004453106e-11	7.827143424075777e-06
NAG17226	NAG17226	Control	0	0.9999965294010974	-0.0121203	-0.00436225	0.9999965294010974	4.017193543710282e-31	1.1851753211746586e-12	1.1336129552108099e-09	3.469464103080845e-06
NAG17232	NAG17232	Control	0	0.9999850957515346	-0.0194896	-0.00954337	0.9999850957515346	1.4328507134138733e-36	9.849982277347684e-07	2.225664159424147e-11	1.3919227979959821e-05
NAG17243	NAG17243	Control	0	0.9999967108589368	-0.0150108	-0.0135868	0.9999967108589368	3.72044191378283e-33	7.662162127131179e-10	2.247749335869562e-10	3.2881500689227148e-06
NAG17252	NAG17252	Control	0	0.9999966777778844	-0.011838	-0.00387901	0.9999966777778844	7.4020832017889514e-31	6.421989157118782e-13	1.2862402721350632e-09	3.320935234509631e-06
NAG17270	NAG17270	Control	0	0.9999951604103244	-0.0126752	0.000794038	0.9999951604103244	1.2827919354292776e-31	2.1276536425505057e-12	8.662219193864392e-10	4.838721324684877e-06
NAG17278	NAG17278	Control	0	0.9999625253093376	0.00386385	0.0135069	0.9999625253093376	9.119014991473952e-20	2.5035404126278598e-29	1.5306002590085924e-05	2.2168688075007086e-05
NAG17282	NAG17282	Control	0	0.99999751772812	-0.0107723	-0.00813703	0.99999751772812	5.47055413103974e-30	1.2461605121668683e-13	2.4616812160830332e-09	2.4798100763869933e-06
NAG17205	NAG17205	Control	0	0.9999958129846265	-0.00148706	-0.00218165	0.9999958129846265	3.836134443709886e-23	6.688961084578503e-23	5.782152795904591e-07	3.608800096954668e-06
NAG17290	NAG17290	Control	0	0.9999960042544965	-0.0132817	-0.00541206	0.9999960042544965	6.742059538342484e-32	1.2554576478386158e-11	6.065450181719417e-10	3.995126406219013e-06
NAG17110	NAG17110	Control	0	0.9999978286248722	-0.00903929	-0.00890009	0.9999978286248722	1.1448611769561682e-28	3.905272207915826e-15	6.726217692397775e-09	2.1646489075493437e-06
NAG17105	NAG17105	Control	0	0.9999978156107012	-0.00951404	-0.0101014	0.9999978156107012	6.390247437993868e-29	1.2993125210698423e-14	5.350149688432556e-09	2.1790391365360396e-06
NAG17033	NAG17033	Control	0	0.9999956533637979	-0.013573	-0.0057795	0.9999956533637979	3.8827482729286703e-32	2.47065936820031e-11	5.393499347679938e-10	4.3460721425969555e-06
NAG17038	NAG17038	Control	0	0.9999976518123898	-0.00999363	-0.0111228	0.9999976518123898	2.479750392991444e-29	3.924357430224855e-14	4.287158430536404e-09	2.343900409641352e-06
NAG17039	NAG17039	Control	0	0.9999976782744715	-0.00921818	-0.00519236	0.9999976782744715	7.20027057019203e-29	3.263301191403743e-15	5.301799152239771e-09	2.3164237279448277e-06
NAG17041	NAG17041	Control	0	0.9999970637152334	-0.0115752	-0.00694265	0.9999970637152334	1.2182440270177593e-30	5.716837239994024e-13	1.5775412228755716e-09	2.9347066538665024e-06
NAG17042	NAG17042	Control	0	0.9999977003651213	-0.00589974	-0.00340932	0.9999977003651213	1.625048312693437e-26	2.08997499620414e-18	3.454865892544025e-08	2.265086220812223e-06
NAG17043	NAG17043	Control	0	0.9999961340318327	-0.0125785	-0.0030831	0.9999961340318327	2.177269301107037e-31	2.4448635720921485e-12	8.65174047659506e-10	3.865100548720247e-06
NAG17046	NAG17046	Control	0	0.9999970931792592	-0.0116439	-0.00860898	0.9999970931792592	1.1080535667618474e-30	7.605262290999861e-13	1.5342651631937446e-09	2.9052857176307415e-06
NAG17058	NAG17058	Control	0	0.9999899969267686	-0.0188152	-0.0114999	0.9999899969267686	4.44919988080422e-36	3.948708716839114e-07	2.872076520947337e-11	9.60817364177952e-06
NAG17059	NAG17059	Control	0	0.999996828543843	-0.0128763	-0.00891366	0.999996828543843	1.398297080587843e-31	8.454207752159983e-12	7.734677352789166e-10	3.170674232948831e-06
NAG17106	NAG17106	Control	0	0.9999970685100918	-0.0117671	-0.00644114	0.9999970685100918	7.979295984732775e-31	7.510143589875406e-13	1.4389499473488163e-09	2.930050204271631e-06
NAG17060	NAG17060	Control	0	0.9999976415188627	-0.0099168	-0.00783594	0.9999976415188627	1.9844460911760512e-29	2.0478693245210745e-14	4.166373887931202e-09	2.354314744452531e-06
NAG17070	NAG17070	Control	0	0.999996556070274	-0.013225	-0.00916478	0.999996556070274	8.965985628833969e-32	1.7600834486631488e-11	6.462594550824259e-10	3.4432658624975274e-06
NAG17074	NAG17074	Control	0	0.9999972243549785	-0.0123905	-0.00929499	0.9999972243549785	3.1885095182806614e-31	3.498937027764248e-12	1.0211179437553822e-09	2.774620405012236e-06
NAG17077	NAG17077	Control	0	0.9999954642987152	-0.0179304	-0.016234	0.9999954642987152	2.0498887300180308e-35	1.3056132209402167e-07	3.8706797547691736e-11	4.405101257104394e-06
NAG17081	NAG17081	Control	0	0.9999962055966982	-0.0141068	-0.00859631	0.9999962055966982	1.779600442022385e-32	7.978171881377246e-11	3.8355698849853954e-10	3.793939965914248e-06
NAG17082	NAG17082	Control	0	0.9999959130705872	-0.0144764	-0.00939135	0.9999959130705872	7.839769341037683e-33	1.768787883402809e-10	3.136005497954209e-10	4.086438932960798e-06
NAG17088	NAG17088	Control	0	0.9999943606565805	-0.0160638	-0.00902468	0.9999943606565805	5.240796853403615e-34	2.9837201554939076e-09	1.3341163938813003e-10	5.636226290080383e-06
NAG17092	NAG17092	Control	0	0.9999976672876915	-0.00772331	-0.000978141	0.9999976672876915	5.7299170478728275e-28	8.231749897973117e-17	1.1239963125775007e-08	2.321472348063071e-06
NAG17098	NAG17098	Control	0	0.9999974785375827	-0.0124507	-0.0123718	0.9999974785375827	3.6567022683065144e-31	5.754565396251079e-12	1.000444355557256e-09	2.520456221657554e-06
NAG17104	NAG17104	Control	0	0.9999976320119552	-0.0136404	-0.016692	0.9999976320119552	4.2476597724674687e-32	9.134376830354988e-11	5.153730412321287e-10	2.3673813308008237e-06
NAG17064	NAG17064	Control	0	0.9999969800909179	-0.0119893	-0.00680603	0.9999969800909179	6.387307448234717e-31	1.1948367888379709e-12	1.256667306572685e-09	3.018651216694133e-06
NAG17298	NAG17298	Control	0	0.9999953938651108	-0.0146665	-0.00707503	0.9999953938651108	5.2395076284174834e-33	1.9976345634164826e-10	2.9372847317733555e-10	4.6056413963375835e-06
NAG17318	NAG17318	Control	0	0.9999973643130579	-0.00417486	-0.00157477	0.9999973643130579	3.065471298128173e-25	3.4446201872265254e-20	8.939153695329407e-08	2.5462954082904475e-06
NAG17333	NAG17333	Control	0	0.9999934509066943	-0.0171476	-0.010666	0.9999934509066943	7.310718310405793e-35	2.3760567682448034e-08	7.205079527017019e-11	6.525260689190589e-06
NAG17532	NAG17532	Control	0	0.9999934319581373	-0.0172939	-0.00950283	0.9999934319581373	5.391323011374185e-35	2.5717908589761906e-08	7.026536630595795e-11	6.542253685776291e-06
NAG17541	NAG17541	Control	0	0.9999958503103338	-0.01531	-0.0108594	0.9999958503103338	2.285070512199094e-33	9.391262962895677e-10	1.926683404732311e-10	4.148557872568601e-06
NAG17561	NAG17561	Control	0	0.9997410232809256	0.00581083	-0.00605944	0.9997410232809256	3.433628533088136e-17	1.3661574884053952e-30	0.00022480358675167582	3.4173132320812625e-05
NAG17567	NAG17567	Control	0	0.9999977590353456	-0.00556461	-0.00836321	0.9999977590353456	5.211115875861896e-26	2.0396862419865493e-18	5.4153386075022435e-08	2.186811267507834e-06
NAG17569	NAG17569	Control	0	0.9999969106915181	-0.00830782	0.00630576	0.9999969106915181	1.0862377313168722e-28	1.409287994970997e-16	6.778295417852353e-09	3.082530184444079e-06
NAG17570	NAG17570	Control	0	0.9999977347707207	-0.00491207	-0.00699285	0.9999977347707207	1.1667419299439684e-25	3.7339249523389907e-19	7.672843103962421e-08	2.1885008449147147e-06
NAG17589	NAG17589	Control	0	0.9999978957386462	-0.00964049	-0.0103283	0.9999978957386462	4.8023596707484875e-29	1.588657129837677e-14	4.86163122225244e-09	2.099399707876464e-06
NAG17592	NAG17592	Control	0	0.9999977506907943	-0.00736834	-0.00319431	0.9999977506907943	1.4625187547150105e-27	5.179756712556413e-17	1.4529890154359673e-08	2.234779316423856e-06
NAG17610	NAG17610	Control	0	0.9999978344942755	-0.00997824	-0.00941727	0.9999978344942755	2.792795751956423e-29	2.8596523171785374e-14	3.957842132825552e-09	2.1615478518155526e-06
NAG17530	NAG17530	Control	0	0.9999977002876271	-0.009392	-0.00647157	0.9999977002876271	4.519713626834503e-29	5.722085295852952e-15	5.025430429029151e-09	2.2946869364209464e-06
NAG17614	NAG17614	Control	0	0.9999959411528768	-0.015691	-0.0124414	0.9999959411528768	1.2253157492742466e-33	2.1951320246795468e-09	1.5113673458666844e-10	4.056500854331464e-06
NAG17623	NAG17623	Control	0	0.9999977445670731	-0.00810138	-0.00569824	0.9999977445670731	4.917750594780888e-28	3.5304518640417756e-16	1.0521129003907729e-08	2.244911799036158e-06
